"Time (s)","Sound pressure level (dB)"
2.493823550E1,-4.361813264E1
2.504685696E1,-4.388455988E1
2.515565350E1,-4.413539956E1
2.526431146E1,-4.447905798E1
2.537285229E1,-4.475463026E1
2.548130912E1,-4.507038303E1
2.558994996E1,-4.536689317E1
2.569815454E1,-4.566789991E1
2.580679304E1,-4.597028449E1
2.591483925E1,-4.627400649E1
2.602094654E1,-4.659961989E1
2.612956779E1,-4.729147275E1
2.623397250E1,NaN
2.634073838E1,-4.795437980E1
2.644821800E1,-4.830633442E1
2.655454367E1,-4.867288597E1
2.666311008E1,-4.907117272E1
2.676748200E1,-4.949439961E1
2.687601425E1,-4.983693471E1
2.698155037E1,-5.022141053E1
2.709009921E1,-5.061149462E1
2.719809783E1,-5.099044996E1
2.730698842E1,-5.145854055E1
2.741487688E1,-5.178627940E1
2.752351925E1,-5.264277495E1
2.763127275E1,-5.297446849E1
2.773974692E1,-5.346291929E1
2.784792021E1,-5.391895901E1
2.795654550E1,-5.425182097E1
2.806467429E1,-5.468363948E1
2.817336692E1,-5.504196050E1
2.828129154E1,-5.549471893E1
2.838988213E1,-5.587725396E1
2.849799908E1,-5.631139549E1
2.860680579E1,-5.677228393E1
2.871460967E1,-5.705648443E1
2.882291558E1,-5.801378276E1
2.893119529E1,-5.839229610E1
2.903974946E1,-5.891154159E1
2.914793121E1,-5.908569808E1
2.925296296E1,-5.966667360E1
2.936151983E1,-6.026696089E1
2.947029546E1,-6.064364805E1
2.957459308E1,-6.114522198E1
2.968123242E1,-6.169073751E1
2.978995267E1,-6.188046548E1
2.989795033E1,-6.250138166E1
3.000673825E1,-6.257857446E1
3.011460079E1,-6.326211518E1
3.022333392E1,-6.369984587E1
3.033128254E1,-6.406627799E1
3.043967108E1,-5.964179755E1
3.054786621E1,-6.934058529E1
3.065664013E1,-5.657783101E1
3.076453396E1,-2.830994948E1
3.087313917E1,-2.930953895E1
3.098121846E1,-2.976152708E1
3.108980471E1,-3.016292474E1
3.119801883E1,-3.055677495E1
3.130345896E1,-3.097312126E1
3.141206825E1,-3.140240199E1
3.152075454E1,-3.183312023E1
3.162940400E1,-3.224758221E1
3.173809742E1,-3.303312191E1
3.184688271E1,-3.341499346E1
3.195586683E1,-3.378870421E1
3.206443333E1,-3.416212531E1
3.217294800E1,-3.450348488E1
3.228109013E1,-3.488710909E1
3.238996300E1,-3.525305585E1
3.249778500E1,-3.564288514E1
3.260494958E1,-3.602653366E1
3.271366813E1,-3.640333826E1
3.282230400E1,-3.679716785E1
3.292845075E1,-3.718611374E1
3.303714288E1,-3.793860032E1
3.314563567E1,-3.831518454E1
3.325280529E1,-3.868222897E1
3.336144642E1,-3.906182853E1
3.346601521E1,-3.941992318E1
3.357264254E1,-3.979228393E1
3.368103092E1,-4.014063924E1
3.378974858E1,-4.050416007E1
3.389766946E1,-4.086049017E1
3.400638913E1,-4.119555834E1
3.411435333E1,-4.154626946E1
3.422310154E1,-4.186866754E1
3.433090388E1,-4.256654494E1
3.443639971E1,-4.291479278E1
3.454487908E1,-4.325918506E1
3.465366192E1,-4.359503651E1
3.476232725E1,-4.392433924E1
3.487104000E1,-4.426171861E1
3.497962462E1,-4.457090762E1
3.508872537E1,-4.492981060E1
3.519738417E1,-4.523092487E1
3.530561392E1,-4.556973678E1
3.541428329E1,-4.594789668E1
3.552274454E1,-4.663732933E1
3.563075533E1,-4.697012611E1
3.573917646E1,-4.732888331E1
3.584765238E1,-4.770238747E1
3.595628029E1,-4.806299191E1
3.606418817E1,-4.846464286E1
3.617235696E1,-4.884979345E1
3.628091925E1,-4.923011228E1
3.638978779E1,-4.961257390E1
3.649753867E1,-5.000278743E1
3.660634188E1,-5.043454586E1
3.671430642E1,-5.083831961E1
3.682296163E1,-5.167228590E1
3.693082742E1,-5.205852178E1
3.703937208E1,-5.250241035E1
3.714749092E1,-5.300620306E1
3.725292321E1,-5.349240677E1
3.736155029E1,-5.388162555E1
3.747031713E1,-5.427253199E1
3.757886754E1,-5.474419201E1
3.768754454E1,-5.521340969E1
3.779640733E1,-5.568599540E1
3.790335133E1,-5.623856611E1
3.801197383E1,-5.657419454E1
3.812074050E1,-5.756038029E1
3.822908663E1,-5.802583388E1
3.833750892E1,-5.863591206E1
3.844620042E1,-5.882340605E1
3.855336792E1,-5.948619255E1
3.866194888E1,-5.978516079E1
3.877063888E1,-6.033903303E1
3.887584258E1,-6.091268230E1
3.898067713E1,-6.127990566E1
3.908928687E1,-6.191580162E1
3.919737650E1,-6.233955004E1
3.930616896E1,-6.294156614E1
3.941413600E1,-6.363005728E1
3.952277471E1,-6.425246769E1
3.963082821E1,-6.465447247E1
3.973944350E1,-6.548330646E1
3.984726642E1,-6.607993963E1
3.995311342E1,-6.672081140E1
4.006163208E1,-6.740380303E1
4.017046800E1,-6.780371648E1
4.027632858E1,-6.757831401E1
4.038072625E1,-5.765144780E1
4.048946883E1,-3.579855455E1
4.059732179E1,-3.624645008E1
4.070612012E1,-4.247409988E1
4.081405237E1,-2.825007668E1
4.092281346E1,-2.758820459E1
4.103050221E1,-2.857641251E1
4.113905050E1,-2.894891306E1
4.124714371E1,-2.933434895E1
4.135582467E1,-2.974505383E1
4.146382212E1,-3.017368263E1
4.156795600E1,-3.059898837E1
4.167466337E1,-3.097974952E1
4.178056279E1,-3.135993918E1
4.188925338E1,-3.172806377E1
4.199732671E1,-3.205403633E1
4.210598492E1,-3.239196368E1
4.221399013E1,-3.272071198E1
4.231924325E1,-3.307187047E1
4.242593875E1,-3.344310373E1
4.253065542E1,-3.380891528E1
4.263899571E1,-3.454240695E1
4.274713363E1,-3.491389594E1
4.285579400E1,-3.529542132E1
4.296384937E1,-3.567333774E1
4.307239508E1,-3.605292023E1
4.318061442E1,-3.642883420E1
4.328739917E1,-3.681238026E1
4.339148496E1,-3.718862194E1
4.349702771E1,-3.758453957E1
4.360574775E1,-3.793987596E1
4.371380062E1,-3.832500093E1
4.382150367E1,-3.870797527E1
4.392532533E1,-3.941559288E1
4.403029121E1,-3.977599870E1
4.413877050E1,-4.011600554E1
4.424706750E1,-4.045611474E1
4.435373063E1,-4.078801163E1
4.446241538E1,-4.113527768E1
4.457129646E1,-4.146785929E1
4.468000900E1,-4.182719055E1
4.478871579E1,-4.216563761E1
4.489708525E1,-4.252498955E1
4.500583962E1,-4.283621624E1
4.511381821E1,-4.319484207E1
4.522249383E1,-4.387213589E1
4.533025817E1,-4.418292487E1
4.543701921E1,-4.454015003E1
4.554378433E1,-4.489876832E1
4.565490258E1,-4.521724071E1
4.576347567E1,-4.554004049E1
4.587153321E1,-4.585995400E1
4.598020104E1,-4.624158542E1
4.608879713E1,-4.663371664E1
4.619724708E1,-4.699459532E1
4.630594404E1,-4.739050901E1
4.641372633E1,-4.781310395E1
4.652056388E1,-4.819540160E1
4.662938783E1,-4.864562909E1
4.673812500E1,-4.946766900E1
4.684172525E1,-4.995735812E1
4.694689917E1,-5.037711744E1
4.705496367E1,-5.082557454E1
4.716362471E1,-5.127446792E1
4.727228300E1,-5.169828048E1
4.738038775E1,-5.214955962E1
4.748910317E1,-5.268725977E1
4.759703375E1,-5.314444621E1
4.770579429E1,-5.364611260E1
4.781377142E1,-5.407066214E1
4.791959592E1,-5.450953300E1
4.802811204E1,-5.543988183E1
4.813663571E1,-5.590860996E1
4.824504321E1,-5.650096134E1
4.835385754E1,-5.692173918E1
4.846011492E1,-5.740793115E1
4.856865821E1,-5.800536477E1
4.867753421E1,-5.848706313E1
4.878631083E1,-5.883485193E1
4.889483925E1,-5.955933230E1
4.900371275E1,-5.999031464E1
4.911254242E1,-6.045882573E1
4.921992404E1,-6.088884207E1
4.932850229E1,-6.204563862E1
4.943709175E1,-6.249495459E1
4.954554633E1,-6.301388273E1
4.965434092E1,-6.348408023E1
4.976299792E1,-6.407808343E1
4.987155663E1,-6.462845025E1
4.998016462E1,-6.514873847E1
5.008512567E1,-6.585965037E1
5.019375508E1,-6.605016797E1
5.029747017E1,-6.660087444E1
5.040618621E1,-6.668350596E1
5.051350050E1,-6.676296522E1
5.062209525E1,-6.377960109E1
5.072993650E1,-6.646239248E1
5.083850867E1,-6.885701585E1
5.094668629E1,-6.992501460E1
5.105515613E1,-4.618632890E1
5.116332087E1,-2.937346244E1
5.127220225E1,-3.016519894E1
5.138003796E1,-3.068684340E1
5.148852542E1,-3.116471314E1
5.159670437E1,-3.164956655E1
5.170547104E1,-3.210319540E1
5.181344679E1,-3.255475491E1
5.192210408E1,-3.341206803E1
5.203007725E1,-3.379055441E1
5.213859854E1,-3.414278877E1
5.224670867E1,-3.450474680E1
5.235545867E1,-3.486012748E1
5.246345496E1,-3.520710556E1
5.256820083E1,-3.555987851E1
5.267678346E1,-3.591319474E1
5.278553125E1,-3.627989467E1
5.289410238E1,-3.665829646E1
5.300297554E1,-3.700177682E1
5.311173833E1,-3.735838063E1
5.322047271E1,-3.771570872E1
5.332912458E1,-3.840561207E1
5.343773329E1,-3.874005162E1
5.354632242E1,-3.911552889E1
5.365495750E1,-3.948751279E1
5.376339417E1,-3.985881469E1
5.387186063E1,-4.024346078E1
5.398001925E1,-4.061427251E1
5.408656996E1,-4.099693547E1
5.419527317E1,-4.137640518E1
5.430345838E1,-4.176551094E1
5.440994096E1,-4.211294995E1
5.451884342E1,-4.249518081E1
5.462279242E1,-4.284227840E1
5.473002529E1,-4.345355436E1
5.483830821E1,-4.377042947E1
5.494650925E1,-4.408339890E1
5.505506521E1,-4.440702382E1
5.516330908E1,-4.470757371E1
5.527190854E1,-4.499663617E1
5.537996488E1,-4.527795649E1
5.548865542E1,-4.559806714E1
5.559664183E1,-4.586201982E1
5.570369704E1,-4.612302609E1
5.581249446E1,-4.646521941E1
5.591669462E1,-4.673323181E1
5.602515500E1,-4.723724539E1
5.612986550E1,-4.751574132E1
5.623837212E1,-4.771561984E1
5.634659750E1,-4.798063795E1
5.645533596E1,-4.825346197E1
5.656317600E1,-4.856896152E1
5.667172067E1,-4.880013068E1
5.677985267E1,-4.922728128E1
5.688860175E1,-4.958275815E1
5.699657408E1,-4.995398377E1
5.710518062E1,-5.034247173E1
5.721332292E1,-5.071233158E1
5.732173346E1,-5.156671714E1
5.742965538E1,-5.191342301E1
5.753816888E1,-5.234678450E1
5.764640883E1,-5.285789305E1
5.775503825E1,-5.324433200E1
5.786312096E1,-5.369211388E1
5.797079192E1,-5.409383570E1
5.807938171E1,-5.452312562E1
5.818661188E1,-5.497748606E1
5.829516504E1,-5.545640667E1
5.840429046E1,-5.593685980E1
5.851308954E1,-5.630783719E1
5.862177088E1,-5.716352551E1
5.872959117E1,-5.755013567E1
5.883806962E1,-5.806552059E1
5.894633067E1,-5.867016513E1
5.905509421E1,-5.881935302E1
5.916292287E1,-5.917605529E1
5.927159346E1,-5.963006309E1
5.937956437E1,-6.013374658E1
5.948832475E1,-6.047575231E1
5.959624642E1,-6.101431479E1
5.970301263E1,-6.132376067E1
5.981165304E1,-6.170421049E1
5.992055262E1,-6.233132763E1
6.002535121E1,NaN
6.012968233E1,-6.316121721E1
6.023377413E1,-6.442883820E1
6.034127721E1,-7.081757596E1
6.044615033E1,-7.082876471E1
6.055483425E1,-7.019153104E1
6.066298617E1,-7.109876812E1
6.077188196E1,-2.656114360E1
6.087973167E1,-2.587421430E1
6.098844317E1,-2.652941727E1
6.109628858E1,-2.697472211E1
6.120502879E1,-2.739089809E1
6.131294246E1,-2.781609571E1
6.142176721E1,-2.823439987E1
6.152952996E1,-2.902920411E1
6.163791875E1,-2.939699402E1
6.174606571E1,-2.975010161E1
6.185479708E1,-3.009529082E1
6.196288292E1,-3.042660461E1
6.207151008E1,-3.075994343E1
6.217961575E1,-3.109120619E1
6.228829496E1,-3.144062831E1
6.239626721E1,-3.180118358E1
6.250500767E1,-3.217538672E1
6.261296471E1,-3.256759053E1
6.271879237E1,-3.332525417E1
6.282714354E1,-3.371648742E1
6.293544496E1,-3.410692175E1
6.304391621E1,-3.448269118E1
6.315276512E1,-3.486471979E1
6.326141267E1,-3.523607110E1
6.336687217E1,-3.562683944E1
6.347538746E1,-3.598608289E1
6.357949121E1,-3.636306288E1
6.368483771E1,-3.672408156E1
6.379333100E1,-3.708319528E1
6.389855083E1,-3.745713493E1
6.400718213E1,-3.779967897E1
6.411290750E1,-3.814945403E1
6.421767467E1,-3.849548891E1
6.432533933E1,-3.918083500E1
6.442930346E1,-3.951512931E1
6.453781050E1,-3.984076179E1
6.464602217E1,-4.017437202E1
6.475458325E1,-4.048225606E1
6.486276858E1,-4.078078448E1
6.497140213E1,-4.112272203E1
6.507939192E1,-4.144412431E1
6.518792329E1,-4.175669107E1
6.529612400E1,-4.206883154E1
6.540471963E1,-4.239559425E1
6.551276587E1,-4.270833252E1
6.562132338E1,-4.344166101E1
6.572924946E1,-4.377706487E1
6.583782304E1,-4.412132456E1
6.594601921E1,-4.450522488E1
6.605459858E1,-4.486007754E1
6.616265821E1,-4.519899285E1
6.627127863E1,-4.560105648E1
6.637928817E1,-4.596745323E1
6.648514429E1,-4.635115385E1
6.659382767E1,-4.675346281E1
6.670272917E1,-4.713913303E1
6.681137671E1,-4.754232604E1
6.691988208E1,-4.834341950E1
6.702838983E1,-4.880863621E1
6.713261467E1,-4.916580969E1
6.723761629E1,-4.961498059E1
6.734597183E1,-5.005173958E1
6.745465833E1,-5.053602541E1
6.756250692E1,-5.091522770E1
6.766796754E1,-5.144235197E1
6.777653208E1,-5.188671328E1
6.788528650E1,-5.234469657E1
6.799383321E1,-5.282687846E1
6.810282933E1,-5.328859637E1
6.821160175E1,-5.371432683E1
6.832046629E1,-5.422550500E1
6.842921671E1,-5.472324104E1
6.853801958E1,-5.567369257E1
6.864581400E1,-5.614862484E1
6.875058208E1,-5.667227586E1
6.885922404E1,-5.716110427E1
6.896808625E1,-5.766337771E1
6.907541817E1,-5.815144279E1
6.917924925E1,-5.872851518E1
6.928403254E1,-5.919574158E1
6.939279546E1,-5.975476179E1
6.949720154E1,-6.031365677E1
6.960584863E1,-6.097939404E1
6.971244458E1,-6.131973650E1
6.982096892E1,-6.262540825E1
6.992903263E1,-6.323351603E1
7.003761637E1,-6.377362920E1
7.014582250E1,-6.425178064E1
7.025296787E1,-6.405285199E1
7.036173183E1,-7.425203547E1
7.047030942E1,-7.079652992E1
7.057502096E1,-7.194263750E1
7.067905908E1,-2.921684409E1
7.078779050E1,-2.800495357E1
7.089568821E1,-2.847974365E1
7.100013104E1,-2.886114635E1
7.110875062E1,-2.926306725E1
7.121749437E1,-2.967476845E1
7.132520900E1,-3.006952275E1
7.142889479E1,-3.083446856E1
7.153426079E1,-3.121439441E1
7.164265492E1,-3.156786025E1
7.175134983E1,-3.191772272E1
7.185992188E1,-3.224689508E1
7.196886275E1,-3.257159493E1
7.207751517E1,-3.290747204E1
7.218654029E1,-3.325833650E1
7.229527308E1,-3.358531346E1
7.240394471E1,-3.393842779E1
7.251231933E1,-3.429810459E1
7.262120179E1,-3.468255072E1
7.272880846E1,-3.542293375E1
7.283733175E1,-3.579769794E1
7.294548446E1,-3.616173852E1
7.305414671E1,-3.651385176E1
7.316222412E1,-3.687148660E1
7.327100567E1,-3.723589724E1
7.337888642E1,-3.759394418E1
7.348657083E1,-3.794819089E1
7.359526358E1,-3.829490788E1
7.370398529E1,-3.865528924E1
7.381220833E1,-3.899937615E1
7.392082729E1,-3.970584153E1
7.402869758E1,-4.004570549E1
7.413718471E1,-4.038646820E1
7.424541783E1,-4.073446743E1
7.435411308E1,-4.106926924E1
7.446208379E1,-4.139033964E1
7.456879275E1,-4.170995230E1
7.467743700E1,-4.204621323E1
7.478623225E1,-4.237527348E1
7.489510463E1,-4.267786162E1
7.500381429E1,-4.300758757E1
7.511211904E1,-4.332916048E1
7.521903483E1,-4.398426488E1
7.532755800E1,-4.433223032E1
7.543627704E1,-4.466995642E1
7.554507383E1,-4.501978385E1
7.565214883E1,-4.536742504E1
7.576062275E1,-4.564016716E1
7.586923171E1,-4.603953823E1
7.597774000E1,-4.638160617E1
7.608637183E1,-4.675411851E1
7.619382929E1,-4.714290577E1
7.630306667E1,-4.748272912E1
7.641191825E1,-4.790488275E1
7.651590188E1,-4.827485282E1
7.662453379E1,-4.910952076E1
7.672863087E1,NaN
7.683558537E1,-4.995570448E1
7.694409304E1,-5.041480903E1
7.705290146E1,-5.089490269E1
7.716147904E1,-5.131216532E1
7.727010767E1,-5.180095561E1
7.737867462E1,-5.218899526E1
7.748720771E1,-5.266304513E1
7.759523225E1,-5.317678472E1
7.770403917E1,-5.356462155E1
7.781201079E1,-5.402265041E1
7.792078525E1,-5.465465053E1
7.802871608E1,-5.517096104E1
7.813795050E1,-5.606789899E1
7.824512154E1,-5.654416771E1
7.835345125E1,-5.701690557E1
7.846187075E1,-5.758317248E1
7.857054042E1,-5.812214892E1
7.867850987E1,-5.858621901E1
7.878722379E1,-5.898751546E1
7.889519050E1,-5.953615948E1
7.900379267E1,-6.021059572E1
7.911191008E1,-6.056189365E1
7.922066125E1,-6.114235755E1
7.932854037E1,-6.170291952E1
7.943711004E1,-6.280646687E1
7.954508163E1,-6.342566434E1
7.965376083E1,-6.389758955E1
7.976181104E1,-6.455283135E1
7.987069321E1,-6.489784855E1
7.997861038E1,-6.559396505E1
8.008735871E1,-6.590092416E1
8.019533846E1,-6.674224450E1
8.030396758E1,-6.707346296E1
8.041197867E1,-7.324701219E1
8.052063950E1,-7.180958625E1
8.062868762E1,-7.484436772E1
8.073508300E1,-2.683920282E1
8.084365862E1,-2.764262087E1
8.095247250E1,-2.808742689E1
8.106115367E1,-2.850932064E1
8.116983613E1,-2.888889446E1
8.127851192E1,-2.927207124E1
8.138716750E1,-2.964801753E1
8.149523112E1,-3.002972585E1
8.160177962E1,-3.041417264E1
8.171043433E1,-3.078678760E1
8.181937375E1,-3.113961544E1
8.192789883E1,-3.181319919E1
8.203634238E1,-3.215534629E1
8.214497092E1,-3.248588245E1
8.225285558E1,-3.283681246E1
8.235956767E1,-3.319518931E1
8.246826425E1,-3.356060992E1
8.257435633E1,-3.391873273E1
8.267850746E1,-3.427369698E1
8.278732833E1,-3.464370771E1
8.289511850E1,-3.502807835E1
8.300392883E1,-3.539839225E1
8.311181929E1,-3.577813040E1
8.322056512E1,-3.648141483E1
8.332834546E1,-3.689851869E1
8.343690458E1,-3.726974249E1
8.354494800E1,-3.761108462E1
8.365349171E1,-3.796255829E1
8.376167258E1,-3.832697864E1
8.387038404E1,-3.866888589E1
8.397834821E1,-3.900275204E1
8.408695083E1,-3.934757451E1
8.419499921E1,-3.967969507E1
8.430179383E1,-3.998357392E1
8.440903508E1,-4.031929459E1
8.451760108E1,-4.097155696E1
8.462250988E1,NaN
8.472834429E1,-4.130108011E1
8.483696192E1,-4.196122634E1
8.494502621E1,-4.228354791E1
8.505309108E1,-4.260272518E1
8.516165783E1,-4.294634345E1
8.527037013E1,-4.327166431E1
8.537838400E1,-4.357675689E1
8.548695421E1,-4.392047600E1
8.559500533E1,-4.427154031E1
8.570378604E1,-4.461940032E1
8.581160083E1,-4.496840375E1
8.591856600E1,-4.534703992E1
8.602735729E1,-4.568871957E1
8.613616771E1,-4.644439851E1
8.624488192E1,-4.685186805E1
8.635363700E1,-4.723108137E1
8.646159338E1,-4.761346266E1
8.657023404E1,-4.802137056E1
8.667823679E1,-4.838001652E1
8.678497663E1,-4.879384920E1
8.689366079E1,-4.922245534E1
8.699997883E1,-4.959420435E1
8.710541742E1,-5.006418290E1
8.721282704E1,-5.052904954E1
8.732174988E1,-5.101326961E1
8.742828654E1,-5.195573944E1
8.753469442E1,-5.242355858E1
8.764312350E1,-5.296128310E1
8.775194204E1,-5.345737673E1
8.786056767E1,-5.389120728E1
8.796940892E1,-5.447947697E1
8.807816350E1,-5.491834093E1
8.818690696E1,-5.548201089E1
8.829477438E1,-5.591098150E1
8.840358621E1,-5.640443457E1
8.851155654E1,-5.695553719E1
8.861999171E1,-5.755122131E1
8.872803696E1,-5.847449889E1
