"Time (s)","Sound pressure level (dB)"
8.268628708E0,-7.293576612E1
8.376823333E0,-7.125475050E1
8.485279917E0,-7.287784094E1
8.590180458E0,-7.201582686E1
8.697523833E0,-7.586810345E1
8.802109917E0,-7.255358983E1
8.910237375E0,-7.330564153E1
9.018760792E0,-7.353837332E1
9.127577375E0,-7.287036573E1
9.235477042E0,-7.279348513E1
9.343895500E0,-7.406916192E1
9.447512750E0,-7.415681359E1
9.551842375E0,-7.383045528E1
9.660337750E0,-7.544836175E1
9.768422625E0,-7.372343912E1
9.877233167E0,-7.510117739E1
9.985379792E0,-7.433308332E1
1.009402529E1,-7.499971374E1
1.020187933E1,-7.349090918E1
1.031049242E1,-7.585642582E1
1.041872800E1,-2.579225073E1
1.052736017E1,-2.595519132E1
1.063545975E1,-2.802664953E1
1.074416517E1,-2.848678798E1
1.085162342E1,-2.910033300E1
1.095817325E1,-2.954608742E1
1.106528050E1,-2.995038626E1
1.117135354E1,-3.112581250E1
1.127999675E1,-3.155671120E1
1.138544417E1,-3.226419250E1
1.149410637E1,-3.281165114E1
1.160212942E1,-3.349771056E1
1.171083967E1,-3.407112300E1
1.181872492E1,-3.484455430E1
1.192336762E1,-3.558435905E1
1.203056850E1,-3.623485201E1
1.213552358E1,-3.723228603E1
1.224421867E1,-3.818524873E1
1.235213900E1,-3.902166830E1
1.246105933E1,-4.131689543E1
1.256861071E1,-4.271469386E1
1.267717642E1,-4.381223600E1
1.278532200E1,-4.541261119E1
1.289435475E1,-4.674351728E1
1.300205342E1,-4.809815327E1
1.310732246E1,-4.922988095E1
1.321381842E1,-5.009623092E1
1.331880771E1,-5.024558183E1
1.342776675E1,-5.045122191E1
1.353549471E1,-5.032369678E1
1.364080250E1,-4.982856382E1
1.374712162E1,-4.941771937E1
1.385207821E1,-4.920337122E1
1.396055908E1,-4.896942861E1
1.406846754E1,-4.880191146E1
1.417708025E1,-4.901154820E1
1.428528158E1,-4.901782225E1
1.439272433E1,-4.921545842E1
1.449703138E1,-4.955960690E1
1.460203587E1,-4.982934420E1
1.471072179E1,-5.023963969E1
1.481871867E1,-5.076292006E1
1.492329471E1,-5.128181880E1
1.503037808E1,-5.192663804E1
1.513529529E1,-5.236333544E1
1.524388925E1,-5.326710774E1
1.535211350E1,-5.387843270E1
1.546071629E1,-5.543095676E1
1.556853658E1,-5.624087331E1
1.567263704E1,-5.695675291E1
1.578036662E1,-5.749595225E1
1.588523171E1,-5.826314701E1
1.599405879E1,-5.859004579E1
1.610207375E1,-5.876545752E1
1.620599150E1,-5.908391791E1
1.631370850E1,-5.904112267E1
1.641869942E1,-5.884801011E1
1.652607658E1,-5.903057270E1
1.663033033E1,-5.862989390E1
1.673551992E1,-5.887821101E1
1.684271046E1,-5.854422878E1
1.694691479E1,-5.872812717E1
1.705208267E1,-5.847521750E1
1.716066625E1,-5.879911514E1
1.726864979E1,-5.898168324E1
1.737708942E1,-5.887214693E1
1.748550512E1,-5.909864637E1
1.759418321E1,-5.937994389E1
1.770208887E1,-5.934373877E1
1.780585579E1,-5.979742668E1
1.791354179E1,-5.995613430E1
1.801876850E1,-6.022308077E1
1.812745858E1,-5.922943164E1
1.823539933E1,-6.035876175E1
1.834411554E1,-6.091407083E1
1.845209112E1,-6.122851356E1
1.856081662E1,-6.182431683E1
1.866856946E1,-6.185883583E1
1.877696733E1,-6.215613311E1
1.888536771E1,-6.232281953E1
1.899403412E1,-6.258019563E1
1.910209383E1,-6.301142431E1
1.921082175E1,-6.293808385E1
1.931877504E1,-6.316258382E1
1.942687525E1,-6.305957912E1
1.953541871E1,-6.306417494E1
1.964346012E1,-6.327855585E1
1.975211800E1,-6.346587818E1
1.985729342E1,-6.363060775E1
1.996325071E1,-6.373266941E1
2.006840817E1,NaN
2.017535117E1,-6.395526891E1
2.028004346E1,-6.228495785E1
2.038530287E1,-6.825099164E1
2.049407625E1,-7.312218113E1
2.060203917E1,-3.220396932E1
2.071073450E1,-2.304161290E1
2.081875075E1,-2.665543048E1
2.092328708E1,-2.784735306E1
2.103014592E1,-2.846031160E1
2.113542250E1,-2.883138586E1
2.124424292E1,-2.939779989E1
2.135216558E1,-2.982512425E1
2.146076708E1,-3.100623180E1
2.156864771E1,-3.153092929E1
2.167240887E1,-3.229197081E1
2.178008083E1,-3.290704731E1
2.188536537E1,-3.374912604E1
2.199315462E1,-3.447449447E1
2.209703750E1,-3.526265796E1
2.220596700E1,-3.630533428E1
2.231339579E1,-3.718098740E1
2.242134046E1,-3.819431304E1
2.253014192E1,-3.935951734E1
2.263894517E1,-4.059393936E1
2.274684621E1,-4.202373447E1
2.285564058E1,-4.339043278E1
2.296324429E1,-4.512078629E1
2.307113012E1,-4.864466761E1
2.317983954E1,-5.050688225E1
2.328848421E1,-5.157995204E1
2.339676362E1,-5.157424021E1
2.350571375E1,-5.151022046E1
2.361339496E1,-5.085523402E1
2.372227675E1,-5.012589806E1
2.383007104E1,-4.926113219E1
2.393891092E1,-4.858367074E1
2.404675600E1,-4.804541921E1
2.415580954E1,-4.804201854E1
2.426331150E1,-4.763651961E1
2.437194358E1,-4.742322990E1
2.447988800E1,-4.753488039E1
2.458855658E1,-4.763326874E1
2.469655679E1,-4.782177448E1
2.480427942E1,-4.828726515E1
2.491301225E1,-4.852176306E1
2.502184979E1,-4.902705841E1
2.513002933E1,-4.953499560E1
2.523673679E1,-5.015122155E1
2.534556208E1,-5.077354181E1
2.545446858E1,-5.146795270E1
2.556294867E1,-5.291520326E1
2.567173679E1,-5.374097443E1
2.577972121E1,-5.460401863E1
2.588841304E1,-5.518743668E1
2.599646029E1,-5.574451327E1
2.610437412E1,-5.654910303E1
2.621088187E1,-5.673864666E1
2.631784433E1,-5.723789360E1
2.642458333E1,-5.727320662E1
2.652983875E1,-5.746857507E1
2.663869862E1,-5.743189467E1
2.674655083E1,-5.724126284E1
2.685129242E1,-5.737354690E1
2.695997600E1,-5.692645000E1
2.706606504E1,-5.682127443E1
2.717471267E1,-5.674701609E1
2.727972092E1,-5.673504095E1
2.738772496E1,-5.677807120E1
2.749636554E1,-5.661923554E1
2.760498675E1,-5.681074117E1
2.771311783E1,-5.705198422E1
2.782201342E1,-5.729015655E1
2.792983171E1,-5.720324555E1
2.803525508E1,-5.745088575E1
2.814392617E1,-5.795146997E1
2.824955804E1,-5.800972946E1
2.835823379E1,-5.836236684E1
2.846279296E1,-5.898780538E1
2.857150150E1,-5.912241973E1
2.867980362E1,-5.937394357E1
2.878856404E1,-5.947989668E1
2.889654700E1,-6.006843834E1
2.900554879E1,-6.035785624E1
2.911308962E1,-6.031199806E1
2.922197133E1,-6.068722351E1
2.932985912E1,-6.062748012E1
2.943613421E1,-6.115701960E1
2.954502637E1,-6.101874743E1
2.965388179E1,-6.134037842E1
2.976246804E1,-6.188991988E1
2.987124421E1,-6.116001528E1
2.997955362E1,-6.208259486E1
3.008337071E1,-6.187792629E1
3.019197400E1,-6.333511837E1
3.029640987E1,-6.935774958E1
3.040372925E1,-7.125821916E1
3.051310442E1,-7.179648518E1
3.062194162E1,-3.368317769E1
3.072965912E1,-2.681389484E1
3.083855762E1,-2.987783278E1
3.094637779E1,-3.066831365E1
3.105496012E1,-3.165754708E1
3.116283600E1,-3.211127204E1
3.127146600E1,-3.274559238E1
3.137964387E1,-3.309364806E1
3.148834537E1,-3.377514464E1
3.159626175E1,-3.441684310E1
3.170509479E1,-3.492211450E1
3.181293512E1,-3.569992870E1
3.192182012E1,-3.637164999E1
3.202965908E1,-3.722662734E1
3.213863871E1,-3.802659801E1
3.224637200E1,-3.889820051E1
3.235109079E1,-4.001327841E1
3.245980329E1,-4.098370369E1
3.256886204E1,-4.226417082E1
3.267492067E1,-4.495701294E1
3.277931775E1,-4.666515792E1
3.288816862E1,-4.849784079E1
3.299631167E1,-5.069159753E1
3.310180408E1,-5.275753413E1
3.321051792E1,-5.498766951E1
3.331947825E1,-5.665932659E1
3.342838021E1,-5.676054497E1
3.353497679E1,-5.582695720E1
3.364097512E1,-5.475161726E1
3.374620221E1,-5.356990877E1
3.385481571E1,-5.186998765E1
3.396241983E1,-5.129959506E1
3.407003625E1,-5.071489423E1
3.417868654E1,-5.055130597E1
3.428754204E1,-5.032172873E1
3.439597142E1,-5.045625031E1
3.450384317E1,-5.038940266E1
3.461268454E1,-5.070844386E1
3.472148337E1,-5.081572115E1
3.482930162E1,-5.107016461E1
3.493635292E1,-5.159177601E1
3.504534496E1,-5.190298937E1
3.515410217E1,-5.285779749E1
3.526258596E1,-5.358574613E1
3.536752675E1,-5.403682222E1
3.547617687E1,-5.489645610E1
3.558515683E1,-5.557342094E1
3.569376479E1,-5.642641871E1
3.580268412E1,-5.696250800E1
3.591155187E1,-5.738438716E1
3.602048854E1,-5.837954636E1
3.612909221E1,-5.768975695E1
3.623709950E1,-5.888373973E1
3.634600092E1,-5.919935876E1
3.645097429E1,-5.956847359E1
3.655973546E1,-5.948059436E1
3.666849479E1,-5.841880053E1
3.677722583E1,-5.790595504E1
3.688312071E1,-5.882717351E1
3.699170233E1,-5.852379570E1
3.709601375E1,-5.875282830E1
3.720476942E1,-5.861983423E1
3.731273162E1,-5.914237702E1
3.742161858E1,-5.873418165E1
3.752922954E1,-5.884164151E1
3.763378617E1,-5.867762877E1
3.774269737E1,-5.909662782E1
3.785157392E1,-5.920091376E1
3.796014271E1,-5.954802714E1
3.806805204E1,-5.997831267E1
3.817648200E1,-6.012840143E1
3.828451612E1,-6.024485755E1
3.839239404E1,-6.053964093E1
3.849895267E1,-6.083301960E1
3.860503083E1,-6.114654357E1
3.871262304E1,-6.143950532E1
3.882139692E1,-6.172040198E1
3.892921617E1,-6.175646683E1
3.903801862E1,-6.194220798E1
3.914585912E1,-6.214543979E1
3.925489646E1,-6.249081860E1
3.936231812E1,-6.303839796E1
3.947100825E1,-6.300167076E1
3.957903629E1,-6.326822865E1
3.968607979E1,-6.299515208E1
3.979466100E1,-6.355991063E1
3.990336608E1,-6.365237879E1
4.001218571E1,-6.382524103E1
4.012031775E1,-6.353130818E1
4.022903450E1,-6.172168450E1
4.033366487E1,-5.848474713E1
4.044240608E1,-6.884261478E1
4.055137329E1,-6.690340844E1
4.065987383E1,-2.829588717E1
4.076841858E1,-2.763471185E1
4.087682129E1,-2.995542622E1
4.098587771E1,-3.059752890E1
4.109457358E1,-3.107157669E1
4.119880829E1,-3.132907622E1
4.130525125E1,-3.185269672E1
4.141240650E1,-3.226946819E1
4.152150242E1,-3.265297830E1
4.162900333E1,-3.322821460E1
4.173582996E1,-3.379648747E1
4.184455721E1,-3.435677945E1
4.195344046E1,-3.500442958E1
4.206254571E1,-3.564005567E1
4.217095100E1,-3.704979895E1
4.227913146E1,-3.785092836E1
4.238809912E1,-3.879292401E1
4.249567675E1,-3.957602130E1
4.260446437E1,-4.057486879E1
4.271231146E1,-4.153510073E1
4.282103979E1,-4.277990124E1
4.292901496E1,-4.396670757E1
4.303789487E1,-4.498614724E1
4.314577408E1,-4.651326191E1
4.325459204E1,-4.776062657E1
4.336230183E1,-4.922903758E1
4.347069608E1,-5.090781881E1
4.357888471E1,-5.146777542E1
4.368273754E1,-5.184656741E1
4.379145075E1,-5.164202844E1
4.389560000E1,-5.080919335E1
4.400452492E1,-5.051867698E1
4.411230346E1,-5.037736767E1
4.422128533E1,-5.020546819E1
4.432892454E1,-4.985026472E1
4.443615237E1,-4.975568056E1
4.454510846E1,-4.964559848E1
4.464998029E1,-4.977204873E1
4.475820262E1,-5.003950753E1
4.486208417E1,-5.016097488E1
4.497065887E1,-5.056038213E1
4.507869867E1,-5.089920289E1
4.518731333E1,-5.139077980E1
4.529549658E1,-5.165505605E1
4.540421996E1,-5.235546870E1
4.551222971E1,-5.281584345E1
4.562102704E1,-5.362592783E1
4.572883671E1,-5.399954834E1
4.583757471E1,-5.455643066E1
4.594563733E1,-5.513528732E1
4.605237279E1,-5.648771750E1
4.615729904E1,NaN
4.626217342E1,-5.680152085E1
4.637091058E1,-5.747699661E1
4.647875933E1,-5.776339519E1
4.658730625E1,-5.780518746E1
4.669548621E1,-5.785042214E1
4.680186950E1,-5.775750174E1
4.691063321E1,-5.806736392E1
4.701962058E1,-5.807942047E1
4.712837767E1,-5.814219372E1
4.723720133E1,-5.793971264E1
4.734557121E1,-5.812912431E1
4.745324304E1,-5.809467068E1
4.756206054E1,-5.828117170E1
4.767065262E1,-5.844671334E1
4.777863700E1,-5.868998529E1
4.788297638E1,-5.854634167E1
4.798931546E1,-5.890225624E1
4.809541467E1,-5.883487711E1
4.820412425E1,-5.924525410E1
4.831198050E1,-5.938882709E1
4.841906846E1,-5.975935173E1
4.852791687E1,-5.974176574E1
4.863677983E1,-6.002609144E1
4.874560417E1,-6.047043664E1
4.885457612E1,-6.072977009E1
4.896188658E1,-6.109697563E1
4.907054575E1,-6.157936263E1
4.917851217E1,-6.155907672E1
4.928734787E1,-6.209861115E1
4.939517708E1,-6.150536127E1
4.950295425E1,-6.128914194E1
4.961177217E1,-6.224682888E1
4.972054650E1,-6.247661059E1
4.982860171E1,-6.240781406E1
4.993756850E1,-6.268744908E1
5.004532275E1,-6.323585953E1
5.015421363E1,-6.309095034E1
5.026186317E1,-6.300589027E1
5.037050667E1,-6.078317789E1
5.047835950E1,-6.965037471E1
5.058730683E1,-7.054352811E1
5.069526283E1,-2.950298109E1
5.080405304E1,-3.172865200E1
5.091180150E1,-3.309898856E1
5.102050487E1,-3.379522445E1
5.112855783E1,-3.417053634E1
5.123474458E1,-3.471738739E1
5.134366133E1,-3.516536233E1
5.145183704E1,-3.620578663E1
5.156038217E1,-3.681160687E1
5.166905212E1,-3.746167919E1
5.177749317E1,-3.793893447E1
5.188453375E1,-3.882283026E1
5.199321000E1,-3.945648266E1
5.210224262E1,-4.013697212E1
5.221096317E1,-4.097911155E1
5.231966887E1,-4.185547908E1
5.242865871E1,-4.282437354E1
5.253748612E1,-4.378372532E1
5.264507142E1,-4.493817464E1
5.275369417E1,-4.735138076E1
5.286164733E1,-4.899140510E1
5.297019383E1,-5.040643940E1
5.307844608E1,-5.206605463E1
5.318728996E1,-5.364407470E1
5.329520204E1,-5.555010374E1
5.340414392E1,-5.648118923E1
5.351176229E1,-5.691406167E1
5.362075996E1,-5.681882379E1
5.372841546E1,-5.628643652E1
5.383717700E1,-5.570079633E1
5.394517575E1,-5.490162828E1
5.405368158E1,-5.397099368E1
5.416163262E1,-5.369962522E1
5.427026725E1,-5.354358859E1
5.437840529E1,-5.325885940E1
5.448731946E1,-5.339603201E1
5.459509200E1,-5.330785017E1
5.470372904E1,-5.346467767E1
5.481158317E1,-5.361729954E1
5.492047542E1,-5.383982200E1
5.502837500E1,-5.427093810E1
5.513721600E1,-5.457399799E1
5.524501892E1,-5.498517714E1
5.535364625E1,-5.594047522E1
5.546146583E1,-5.620703465E1
5.556507962E1,NaN
5.567213563E1,-5.746427707E1
5.577814825E1,-5.788526578E1
5.588687787E1,-5.857195559E1
5.599494212E1,-5.898890427E1
5.610376121E1,-5.955500061E1
5.621158233E1,-5.974140347E1
5.632037208E1,-6.036055204E1
5.642830663E1,-6.077519127E1
5.653704017E1,-6.079462896E1
5.664488508E1,-6.087380160E1
5.674937329E1,-6.128062132E1
5.685572158E1,-6.118697693E1
5.696140267E1,-6.124611134E1
5.706619192E1,-6.125683769E1
5.717005012E1,-6.137959317E1
5.727818025E1,-6.156946511E1
5.738695029E1,-6.162866596E1
5.749500225E1,-6.157770879E1
5.760239162E1,-6.192190723E1
5.771111121E1,-6.163934667E1
5.781989712E1,-6.198100373E1
5.792822450E1,-6.199202551E1
5.803709208E1,-6.218239581E1
5.814481258E1,-6.202867149E1
5.825331704E1,-6.173747802E1
5.836144721E1,-6.294949545E1
5.846991596E1,-6.284278334E1
5.857819537E1,-6.304228128E1
5.868674362E1,-6.312446913E1
5.879482521E1,-6.329808722E1
5.890361392E1,-6.438482491E1
5.901147083E1,-6.372711020E1
5.912020296E1,-6.437742512E1
5.922813837E1,-6.448486836E1
5.933693854E1,-6.464417576E1
5.944460850E1,-6.442761901E1
5.955250625E1,-6.508046895E1
5.966149692E1,-6.532131849E1
5.977021604E1,-6.509821301E1
5.987799583E1,-6.528995001E1
5.998707242E1,-6.553743617E1
6.009465333E1,-6.545758134E1
6.020349579E1,-6.594787846E1
6.031136650E1,-6.607311572E1
6.042004450E1,-6.461978670E1
6.052807179E1,-6.483026869E1
6.063723629E1,-6.040742032E1
6.074482842E1,-2.886552353E1
6.085394142E1,-2.375250611E1
6.096143087E1,-2.731220241E1
6.106749946E1,-2.882504730E1
6.117570275E1,-2.914802143E1
6.128489129E1,-2.959126108E1
6.138847554E1,-3.008109024E1
6.149466808E1,-3.069981466E1
6.160347187E1,-3.124701188E1
6.171127179E1,-3.166288832E1
6.181981804E1,-3.251536259E1
6.192772617E1,-3.303146725E1
6.203556662E1,-3.372928200E1
6.214424471E1,-3.436477498E1
6.224949658E1,-3.523218461E1
6.235810154E1,-3.683498000E1
6.246690112E1,-3.784115739E1
6.257540021E1,-3.884739660E1
6.268435858E1,-3.977144571E1
6.279327083E1,-4.107838847E1
6.290218537E1,-4.224146805E1
6.301144508E1,-4.363005835E1
6.311809446E1,-4.481897302E1
6.322687212E1,-4.651246749E1
6.333570204E1,-4.794533643E1
6.344388721E1,-4.909985932E1
6.355273917E1,-4.982654490E1
6.366103283E1,-5.045532442E1
6.376964537E1,-5.020177700E1
6.387788867E1,-4.974754249E1
6.398288375E1,-4.906512178E1
6.409153417E1,-4.879528958E1
6.420021346E1,-4.854045438E1
6.430882308E1,-4.822938007E1
6.441783450E1,-4.804166538E1
6.452514104E1,-4.787537797E1
6.463392325E1,-4.787346728E1
6.473827379E1,-4.790360773E1
6.484458758E1,-4.808817779E1
6.495340408E1,-4.835811411E1
6.506099021E1,-4.874489701E1
6.516952167E1,-4.902932062E1
6.527791283E1,-4.943522703E1
6.538675396E1,-4.972989857E1
6.549444929E1,-5.035631302E1
6.560333862E1,-5.079211419E1
6.571122504E1,-5.133629743E1
6.581991992E1,-5.192785971E1
6.592790529E1,-5.229970304E1
6.603685267E1,-5.312783100E1
6.614433921E1,-5.349935112E1
6.625322012E1,-5.422880947E1
6.636093529E1,-5.534996260E1
6.646621100E1,NaN
6.656992504E1,-5.609236965E1
6.667757621E1,-5.634514538E1
6.678621700E1,-5.662974924E1
6.689444946E1,-5.678766104E1
6.700139400E1,-5.706169288E1
6.710641833E1,-5.709260575E1
6.721105862E1,-5.744659218E1
6.731674750E1,-5.713846922E1
6.742542712E1,-5.707476989E1
6.753455879E1,-5.706673420E1
6.764222129E1,-5.713323246E1
6.775113287E1,-5.731855307E1
6.785971004E1,-5.732000073E1
6.796841150E1,-5.718050497E1
6.807204762E1,-5.749897192E1
6.817762317E1,-5.757473624E1
6.828630971E1,-5.774160902E1
6.839416658E1,-5.782405823E1
6.850310137E1,-5.806733067E1
6.861096458E1,-5.844787559E1
6.871966558E1,-5.867600583E1
6.882760150E1,-5.885498585E1
6.893656783E1,-5.919072623E1
6.904420958E1,-5.941162657E1
6.915310600E1,-5.929609119E1
6.926079700E1,-5.976457132E1
6.936858842E1,-5.986414060E1
6.947727042E1,-6.064152165E1
6.958530671E1,-6.049263924E1
6.969395971E1,-6.089926856E1
6.980279667E1,-6.096392321E1
6.991085829E1,-6.094294260E1
7.001960192E1,-6.168752392E1
7.012752854E1,-6.173439079E1
7.023652321E1,-6.182878875E1
7.034421004E1,-6.187659203E1
7.045304717E1,-6.131710615E1
7.056083800E1,-5.620468575E1
7.066953137E1,-6.323017261E1
7.077757633E1,-2.613681062E1
7.088304096E1,-2.495371555E1
7.099152033E1,-2.750038183E1
7.110012954E1,-2.829781205E1
7.120884529E1,-2.866410371E1
7.131761546E1,-2.900542127E1
7.142628592E1,-2.943418676E1
7.153524417E1,-2.989710400E1
7.164390833E1,-3.055281099E1
7.175278812E1,-3.093712843E1
7.186069654E1,-3.167968637E1
7.196942254E1,-3.293008711E1
7.207745404E1,-3.369477643E1
7.218609808E1,-3.440496331E1
7.229420879E1,-3.527795391E1
7.240289229E1,-3.604800845E1
7.251075958E1,-3.699560243E1
7.261969562E1,-3.805239498E1
7.272742600E1,-3.894334228E1
7.283178142E1,-4.022278009E1
7.294047887E1,-4.138912832E1
7.304637750E1,-4.276978179E1
7.315504408E1,-4.403649196E1
7.326053400E1,-4.706640478E1
7.336909196E1,-4.853775000E1
7.347731867E1,-4.958003244E1
7.358612575E1,-5.013239600E1
7.369388887E1,-5.020492150E1
7.380258637E1,-5.031484179E1
7.391062604E1,-4.972052603E1
7.401953200E1,-4.918167638E1
7.412745254E1,-4.851276819E1
7.423633571E1,-4.830446789E1
7.434399425E1,-4.790235901E1
7.445289904E1,-4.778718626E1
7.456047025E1,-4.748714102E1
7.466918462E1,-4.752210570E1
7.477707967E1,-4.759285601E1
7.488309075E1,-4.776645590E1
7.499186833E1,-4.795638287E1
7.510082671E1,-4.823331875E1
7.520466117E1,-4.857187171E1
7.531051975E1,-4.897050357E1
7.541834879E1,-4.933159363E1
7.552725646E1,-4.975138784E1
7.563575129E1,-5.032983000E1
7.574391267E1,-5.075377600E1
7.585303775E1,-5.146478985E1
7.596038092E1,-5.188926032E1
7.606802867E1,-5.315902863E1
7.617664179E1,-5.358781820E1
7.628393608E1,-5.431348879E1
7.639288279E1,-5.495789837E1
7.649916125E1,-5.539357399E1
7.660696958E1,-5.569914871E1
7.671577579E1,-5.590416986E1
7.682440754E1,-5.611972135E1
7.693337137E1,-5.634364544E1
7.704208496E1,-5.630096556E1
7.715091979E1,-5.652636180E1
7.725967600E1,-5.641252187E1
7.736849687E1,-5.659085711E1
7.747710442E1,-5.665699314E1
7.758599712E1,-5.659178120E1
7.769387871E1,-5.678735985E1
7.780202692E1,-5.680257291E1
7.791048146E1,-5.704049920E1
7.801947237E1,-5.704901983E1
7.812715087E1,-5.714130911E1
7.823598521E1,-5.738143280E1
7.834376129E1,-5.756379207E1
7.845259500E1,-5.761515389E1
7.856048287E1,-5.777963420E1
7.867083412E1,-5.815793820E1
7.877699675E1,-5.854562077E1
7.888201712E1,-5.871458705E1
7.899057392E1,-5.882535975E1
7.909543988E1,-5.934454489E1
7.920409254E1,-5.925418321E1
7.931031929E1,-5.973846791E1
7.941549712E1,-5.983129616E1
7.952218563E1,-6.007626192E1
7.962698329E1,-6.014424374E1
7.973602154E1,-6.069808063E1
7.984375146E1,-6.045330854E1
7.995237079E1,-6.071510445E1
8.005997712E1,-6.096157621E1
8.016847517E1,-6.119598298E1
8.027699046E1,-6.110281135E1
8.038593587E1,-6.121244364E1
8.049349704E1,-5.916871219E1
8.060225154E1,-6.928244302E1
8.071026633E1,-7.394407278E1
8.081912721E1,-7.375372833E1
8.092683000E1,-2.923731243E1
8.103444554E1,-2.725299725E1
8.114356383E1,-2.964857268E1
8.125200492E1,-3.105416738E1
8.136015192E1,-3.155798647E1
8.146888337E1,-3.201395130E1
8.157685587E1,-3.252672972E1
8.168575683E1,-3.308956744E1
8.179349721E1,-3.367388109E1
8.190229758E1,-3.378920313E1
8.201025387E1,-3.466024714E1
8.211887625E1,-3.533619123E1
8.222682892E1,-3.597570402E1
8.233576946E1,-3.675919309E1
8.244342462E1,-3.749849846E1
8.255230317E1,-3.831583221E1
8.266001500E1,-4.020650819E1
8.276655279E1,-4.139860140E1
8.287539408E1,-4.233508947E1
8.298410854E1,-4.381720864E1
8.309062208E1,-4.521410233E1
8.319961417E1,-4.674154675E1
8.330839450E1,-4.817987820E1
8.341727650E1,-5.005224987E1
8.352612571E1,-5.194844720E1
8.363476737E1,-5.332761608E1
8.374339633E1,-5.373496351E1
8.385238812E1,-5.380611234E1
8.396020138E1,-5.355805952E1
8.406866437E1,-5.206844125E1
8.417662504E1,-5.156246305E1
8.428552996E1,-5.099972604E1
8.439339146E1,-5.088141862E1
8.450136496E1,-5.044654374E1
8.461010737E1,-5.044137429E1
8.471859075E1,-5.023787160E1
8.482677117E1,-5.042360845E1
8.493576142E1,-5.056155772E1
8.504342062E1,-5.063673060E1
8.514980917E1,-5.084106226E1
8.525860742E1,-5.109351020E1
8.536779196E1,-5.157068941E1
8.547389104E1,-5.226634028E1
8.558284008E1,-5.280972691E1
8.569157121E1,-5.321910495E1
8.580049562E1,-5.389498417E1
8.590921650E1,-5.420853057E1
8.601790962E1,-5.497288523E1
8.612663112E1,-5.549326875E1
8.623523671E1,-5.620450249E1
8.634333996E1,-5.662749572E1
8.645202346E1,-5.720698288E1
8.655999958E1,-5.771794725E1
8.666879733E1,-5.836744447E1
8.677671721E1,-5.859436612E1
8.688284762E1,-5.863979004E1
8.699146150E1,-5.883025803E1
8.709979037E1,-5.880304353E1
8.720866892E1,-5.884124422E1
8.731736271E1,-5.901839660E1
8.742610100E1,-5.884949592E1
8.753494458E1,-5.913308757E1
8.764308933E1,-5.887530550E1
8.775095242E1,-5.891604046E1
8.785966854E1,-5.902730485E1
8.796716462E1,-5.928299587E1
8.807560962E1,-5.942961095E1
8.818317837E1,-5.972642640E1
8.829204196E1,-5.968610888E1
8.840025300E1,-6.000951382E1
8.850885754E1,-5.993623163E1
8.861687871E1,-6.031868456E1
